gender_M,gender_F,user_id,zip_code,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_1,age_18,age_25,age_35,age_45,age_50,age_56,user_avg_rating_Action,user_avg_rating_Adventure,user_avg_rating_Animation,user_avg_rating_Children,user_avg_rating_Comedy,user_avg_rating_Crime,user_avg_rating_Documentary,user_avg_rating_Drama,user_avg_rating_Fantasy,user_avg_rating_Film-Noir,user_avg_rating_Horror,user_avg_rating_Musical,user_avg_rating_Mystery,user_avg_rating_Romance,user_avg_rating_Sci-Fi,user_avg_rating_Thriller,user_avg_rating_War,user_avg_rating_Western
1,0,4349,95843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3639230700658813,1.112934815704551,1.391168519630689,0.9092820467105875,1.7955382460820006,0.6988057880877978,0.0,1.9909668381147747,0.4511883639059735,0.0,2.50410333533524,0.6988057880877978,2.0964173642633934,0.6988057880877978,1.5912435817435282,1.945352555105415,0.4511883639059735,0.4511883639059735
1,0,4350,29118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8499763447824398,4.075252618931851,3.1824871634870564,2.2559418195298675,3.631538290081361,3.7993027751210144,2.0964173642633934,4.333318721267318,4.319089721875291,3.14462604639509,3.47119588532843,0.0,3.494028940438989,4.180936899181399,3.741935452594411,3.8571298507983824,3.800851726528544,3.0605707431875158
1,0,4351,37919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.123076923076923,4.183333333333333,3.2307239675492623,2.273205116776469,3.7352941124862546,4.368372146039897,2.2559418195298675,3.7567567558987798,3.719138448566175,1.804753455623894,3.5406314224123303,2.0964173642633934,2.7278461401317626,4.141925549656974,4.070422535211268,3.6666666666664782,3.9998513187252636,3.9908943128549716
1,0,4352,11010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.596330275229358,3.3970588235294117,3.689655070022791,3.2238805970149254,3.4398496240601504,3.8285714256683914,0.0,3.6184210526315788,3.2857141195711126,2.2559418195298675,3.3692307692307693,3.1562499855217077,3.092315868252334,3.409090909090909,3.486111111111111,3.52,4.132823239476442,2.782337039261378
1,0,4353,11215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.73,3.6206895546952618,3.8952718549659298,3.494028940438989,3.772720290913664,3.736800269504009,0.0,3.8285714256683914,3.864448698519997,0.0,2.875840988388008,1.3535650917179205,2.0964173642633934,3.3832285893019147,3.874999982224671,3.4166666652448554,3.913742538917191,3.89070511021083
1,0,4354,78611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5384615384615383,3.2967032967032965,3.5394966010929325,2.8484848413137915,3.4013840830449826,3.771428568568863,3.642037983319063,3.7572254335260116,3.1923071563742886,4.313761482582011,3.7222222206732574,2.999999999314853,4.413369246013003,2.9677419354838706,3.642857142857143,4.0519480519480515,4.140625,4.2903225447849715
1,0,4355,08028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4444441270870825,3.124788347698466,0.0,1.7470144702194945,2.8506387948964083,3.63712818684235,0.0,3.3995804066661055,2.7559161197326714,1.804753455623894,3.864448698519997,0.0,3.14462604639509,3.0605707431875158,3.4878048779765187,3.764565947035542,2.7278461401317626,1.3535650917179205
1,0,4356,85730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.241935483870967,3.433333281043736,2.0458846050988218,2.500525628454116,3.740740740740741,3.9410299758028335,1.804753455623894,3.8421052631578947,3.566479684359927,3.3771580223297906,3.0957281871356415,3.800851726528544,3.6314168434998257,3.3478226867989886,3.3387096774193545,3.4285714285708435,3.707317073093922,3.081031360424172
0,1,4357,83616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.940017692718089,4.338994856660538,4.305927295475164,4.499695220685791,4.062224852008006,0.0,0.0,4.389093490422669,2.7952231523511912,0.0,0.902376727811947,4.349973272676262,1.3535650917179205,4.199974194308116,1.804753455623894,3.8952718549659298,2.7952231523511912,0.0
1,0,4358,04457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.9551666518094093,2.225869631409102,0.0,2.7952231523511912,4.53498002015032,2.0964173642633934,0.0,2.9551666518094093,0.902376727811947,0.0,4.1999987152102545,0.0,0.0,0.0,3.7285923972853787,2.7278461401317626,0.0,0.0
1,0,4359,33168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6908286169463347,3.081031360424172,3.223253322090685,3.2475735961227756,2.9599990945291315,3.6170381510397913,0.0,4.222221833203521,2.9925637434700008,1.7470144702194945,2.50410333533524,3.330844713972078,2.0964173642633934,3.2076687947404703,3.092315868252334,3.8888095574867343,3.404366971434476,2.2559418195298675
0,1,4360,98001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6190387875791488,2.6470588198721487,2.624999987958648,2.7386363636363638,2.5245098039215685,2.765231719603854,0.0,2.906249986668503,2.6956494361238605,0.0,2.2514386815531937,2.782605869547211,1.7470144702194945,2.674999999899015,2.856500379073775,2.0964173642633934,2.6735834343444176,2.225869631409102
1,0,4361,83616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.187499980791176,4.124999981077876,3.814814463333005,3.9142857113176834,4.3225806090314745,4.26311016661725,0.0,4.341463414544198,4.448485633287286,4.221447527912239,3.494028940438989,4.157848187194602,4.214930536061732,4.099974808729351,3.9999865119390634,4.2399987029741615,4.588597739987335,4.710908701517155
1,0,4362,85016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.339622641509434,1.9310344291708064,3.099282040471812,2.3921535991502685,3.2285714285714286,3.2499999999989906,3.9908943128549716,3.3366336633663365,1.7832398421799636,3.0801415455835737,2.4512063693623825,2.2695779809563175,2.6912045596719776,2.8260840862588865,2.388888887894777,2.9855072463768115,2.768096118519748,1.7470144702194945
1,0,4363,91602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.297297297297297,4.1636363636363445,4.496640363862305,4.318173826949374,4.448979591835976,4.246827010314399,0.0,4.428571428570674,4.214930536061732,1.804753455623894,3.722202264587321,4.645589288934475,3.9908943128549716,4.229035736627393,4.424242413104399,4.138888887166533,4.799407632940384,4.203152213797858
1,0,4364,98001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.475609756097561,3.4166666666666665,2.9180288326581225,2.5666666275763856,3.199999999993986,2.97531075885294,0.0,3.499978495256763,3.294117642507563,1.3535650917179205,3.121212121212121,2.5328685167473433,1.3535650917179205,3.777700712987113,3.5660377358490014,3.423076348401345,3.3472246037095577,2.4458202583072923
0,1,4365,46350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2805110359171263,1.804753455623894,0.0,0.0,2.2514386815531937,2.0964173642633934,0.0,3.404366971434476,0.0,0.0,2.0904684495906993,0.0,0.902376727811947,0.0,1.7470144702194945,2.273205116776469,2.50410333533524,0.0
1,0,4366,02215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7328726033980764,3.6108091402021167,2.4458202583072923,2.7278461401317626,3.562258716376251,2.9551666518094093,0.0,3.2364431047327162,0.902376727811947,0.0,2.9180288326581225,2.782337039261378,3.3388044471136538,3.63712818684235,3.404366971434476,2.9180288326581225,3.3388044471136538,1.3535650917179205
1,0,4367,52057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.519998923223832,3.5328972853588936,3.8431097301850476,3.903773106762313,3.3947368416797707,3.6501058698770867,0.0,3.749999999998835,2.4458202583072923,2.7278461401317626,3.099282040471812,3.800851726528544,3.0801415455835737,3.5178729399268653,3.749976959203675,3.449978802467381,4.141925549656974,2.660596208569981
1,0,4368,22043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.76056338028169,3.6521702037807144,1.9476359274829649,2.500525628454116,3.4374999842315628,3.68725025028419,0.0,3.5714285687205143,3.864448698519997,2.4458202583072923,3.1643024782734734,1.3535650917179205,3.89070511021083,3.1920679930346676,3.9268292682113253,3.833333333333301,4.3621624455093135,1.804753455623894
1,0,4369,30306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.566479684359927,2.0458846050988218,0.0,0.0,3.89070511021083,3.4098076751647035,3.14462604639509,3.8695612873390903,1.3976115761755956,3.8952718549659298,2.225869631409102,2.4458202583072923,3.4098076751647035,3.0406813812228357,3.099282040471812,3.800851726528544,3.1824871634870564,0.902376727811947
1,0,4370,07701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.6170381510397913,3.494028940438989,0.0,3.494028940438989,3.4285712552046395,3.65858785752394,0.0,3.692307692053708,2.2559418195298675,0.0,0.0,0.0,2.4458202583072923,3.7848630022727514,3.8952718549659298,3.940017692718089,3.9908943128549716,2.2559418195298675
0,1,4371,63109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.777700712987113,3.229445471606373,3.7285923972853787,3.566479684359927,3.6428571428571335,2.782337039261378,0.0,3.517241379310342,3.4098076751647035,2.7952231523511912,3.3771580223297906,3.0605707431875158,3.4098076751647035,3.7777777777777777,3.097059525956316,3.833255135236924,3.3182780635246245,0.902376727811947
1,0,4372,75010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.566479684359927,3.8952718549659298,0.0,0.0,4.085343948937304,0.0,0.0,4.3300981281637005,0.0,0.0,3.6170381510397913,0.0,1.3535650917179205,3.864448698519997,3.6108091402021167,4.080732610315164,2.2559418195298675,0.0
1,0,4373,32920,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.189655172413789,4.030303020156747,4.0917692101976435,4.3577002121997905,4.09375,4.499695220685791,0.0,4.02020202020202,3.940017692718089,4.53498002015032,4.2903225447849715,3.9999925975952095,4.26311016661725,3.918367346938107,4.121212110836975,4.239999999999603,4.18181817129046,3.9995063607836534
1,0,4374,43201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.499999999999999,4.363636352650914,3.6170381510397913,3.9908943128549716,4.216216215253307,3.997013656766493,0.0,4.476175382408,3.800851726528544,0.0,3.999999981651273,3.63712818684235,3.566479684359927,4.74645371741021,4.499991672294611,4.224999999840501,4.313761482582011,2.7952231523511912
0,1,4375,40241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.089285714285704,3.892856946013601,4.2150235750416645,3.833331196670251,3.8639455782312924,4.080284774615794,3.14462604639509,4.166666666666667,4.080732610315164,0.0,4.061224489795226,3.0801415455835737,3.903773106762313,4.063829787231742,3.8571426621052196,4.125,4.496640363862305,3.8431097301850476
0,1,4376,27203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.117494004570124,3.7993027751210144,0.0,0.0,3.333322093282553,3.4098076751647035,0.0,4.1363559816041375,1.804753455623894,0.0,3.4207665538756897,1.3535650917179205,0.0,4.080732610315164,3.760715138661241,4.152144177779623,3.6170381510397913,2.225869631409102
1,0,4377,32444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6508875739644973,3.5348837209081743,0.0,1.3976115761755956,3.299999949741067,3.5499781880461456,0.0,4.035714081647128,3.14462604639509,0.0,4.152144177779623,2.7952231523511912,4.214930536061732,3.9998513187252636,3.6595744680830347,3.9375,3.812987685674817,3.4098076751647035
1,0,4378,06040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.464285539113021,3.1643024782734734,2.0964173642633934,2.273205116776469,3.0172413793103425,4.266914791112295,0.0,3.386363636352039,2.7278461401317626,1.3535650917179205,2.2695779809563175,2.7278461401317626,1.804753455623894,2.5881390885869355,2.9987707950630607,3.3461532843923263,3.595167166947302,2.50410333533524
1,0,4379,27278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2278481012658227,3.3548386816363687,3.404366971434476,3.89070511021083,3.016216216216216,3.499999983944864,2.782337039261378,3.088050314465409,3.5178729399268653,3.404366971434476,3.1175311748888084,3.3771580223297906,2.8663128918949514,2.91025641025641,3.0833333333333326,2.983870967741935,3.521735553645689,3.223253322090685
0,1,4380,37153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5882352891600244,3.2076687947404703,2.782337039261378,3.0801415455835737,3.5,3.7328726033980764,0.0,4.054545454545436,3.4098076751647035,2.0964173642633934,3.097059525956316,2.225869631409102,3.7905807417286677,3.937233318100067,3.5328972853588936,3.7454545454545283,3.0957281871356415,0.0
1,0,4381,65804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2752293577981653,3.086206896551722,2.74981374597465,2.8695623029705613,3.4805194805194803,3.349999999999999,0.0,3.8098591549295775,2.7618954487198293,3.903773106762313,3.1791044776119404,3.0622925807444967,3.4137930087126755,3.641025641025641,3.0196078431370994,3.2268041237113403,3.999999996966976,4.214930536061732
1,0,4382,14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.5757575692731094,2.6546224508196996,1.3535650917179205,0.902376727811947,2.478260869562661,3.213562926457997,0.0,3.3235294071728094,1.3535650917179205,0.0,2.875840988388008,0.0,3.0605707431875158,3.1920679930346676,2.7368114649888517,3.2692302203833075,3.0801415455835737,1.7470144702194945
0,1,4383,93940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3535650917179205,0.0,0.0,0.0,3.2682751591498436,1.804753455623894,0.0,3.1774897380623472,0.0,0.0,0.0,0.0,0.0,3.63712818684235,1.804753455623894,2.500525628454116,2.7952231523511912,0.0
1,0,4384,43623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.142857142857133,4.1666643442067945,3.6108091402021167,3.5806580675199835,3.9133333333333336,4.076922392478006,0.0,4.148514851485149,3.856275511749596,3.8952718549659298,3.9999754231505866,3.89070511021083,4.092542945013703,4.055555553867877,3.787878778342808,4.018518518518484,4.3577002121997905,3.4098076751647035
1,0,4385,93940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7470144702194945,1.3535650917179205,0.0,0.0,2.8663128918949514,3.1824871634870564,1.3535650917179205,3.1872841146524356,0.0,2.2559418195298675,0.0,0.0,3.0605707431875158,0.0,2.0964173642633934,3.4207665538756897,0.0,0.0
1,0,4386,74055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7302904564315353,3.858267716535433,3.899999940603079,3.4807692307691327,3.53125,3.734375,3.566479684359927,3.5921985815602837,3.6388888873746024,4.338994856660538,3.323809523809524,3.4999994124103644,3.6551723123590265,3.490566037735849,3.834437086092715,3.573170731707317,3.982142857142847,3.909083674922591
0,1,4387,63109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.860294117647059,2.9545454545454546,3.5932203389830493,3.040650406504065,2.903703703703704,2.687499987671949,2.4458202583072923,3.2573529411764706,2.4651162790543846,3.65858785752394,3.2058823529411766,3.437499999998932,2.7999827962054105,3.176056338028169,3.1566265060240966,3.2325581395348837,3.499999983944864,2.3836383242808945
1,0,4388,75074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.770408163265306,3.6091954022988504,3.6170381510397913,3.7134504927959076,3.81021897810219,3.9318181818047164,0.0,3.877094972067039,3.330844713972078,3.6170381510397913,3.2918201178170006,3.3388044471136538,3.736800269504009,4.0,3.507042253521127,4.0,3.874999982224671,3.6314168434998257
1,0,4389,48072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.152553912758602,2.500525628454116,3.3388044471136538,3.0605707431875158,3.0813953488372094,2.9051334747998605,0.0,3.53125,1.3535650917179205,0.0,1.3535650917179205,2.7952231523511912,2.273205116776469,3.1999803385204695,2.660596208569981,3.3771580223297906,3.595167166947302,4.080732610315164
1,0,4390,11201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2213740458015265,3.276595744678996,3.65858785752394,3.152553912758602,2.9072847682119205,3.1199990455847604,0.0,3.2599999999996947,2.9550132695385667,0.0,3.3771580223297906,0.0,2.6546224508196996,3.1799999999997026,3.151515143581216,3.3970588235294117,3.5806580675199835,3.1824871634870564
0,1,4391,43402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4207665538756897,3.63712818684235,3.0605707431875158,3.4207665538756897,3.1175311748888084,1.804753455623894,0.0,4.284750568610662,0.0,0.0,0.0,2.4458202583072923,0.0,3.3388044471136538,2.50410333533524,3.0801415455835737,3.8952718549659298,0.0
1,0,4392,43402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3771580223297906,3.1824871634870564,0.0,2.2559418195298675,3.4278004548885295,1.3535650917179205,0.0,3.404366971434476,1.391168519630689,0.0,3.8952718549659298,0.0,1.7470144702194945,0.902376727811947,3.3472246037095577,3.0406813812228357,1.804753455623894,1.804753455623894
1,0,4393,43402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.539155961912635,2.2559418195298675,0.0,0.0,3.223253322090685,4.377043248987183,0.0,4.085343948937304,0.0,0.0,0.0,0.0,0.0,1.9476359274829649,3.8952718549659298,3.6170381510397913,2.782337039261378,0.0
1,0,4394,43402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7952231523511912,0.0,0.0,0.0,3.92768802122644,2.2559418195298675,0.0,3.4973869496706813,0.0,0.0,1.818564093421175,0.0,0.0,3.1824871634870564,2.782337039261378,3.7285923972853787,0.0,0.0
1,0,4395,43402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.68725025028419,3.4207665538756897,2.2805110359171263,2.2805110359171263,2.470553622243554,1.3535650917179205,0.0,3.871324407445395,0.0,0.0,0.4511883639059735,1.804753455623894,0.0,3.0605707431875158,3.404366971434476,3.722202264587321,3.63712818684235,0.0
1,0,4396,44221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5178729399268653,1.804753455623894,2.7952231523511912,1.804753455623894,3.9819336762295494,3.5406314224123303,1.804753455623894,3.537011706997456,0.0,0.902376727811947,1.7470144702194945,0.0,0.902376727811947,2.7952231523511912,0.0,3.404366971434476,2.7952231523511912,0.0
1,0,4397,43402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1996050886269227,3.5178729399268653,3.1824871634870564,2.782337039261378,3.249999985091659,2.50410333533524,0.902376727811947,3.8888095574867343,0.0,1.3535650917179205,3.5178729399268653,3.14462604639509,2.4458202583072923,4.3621624455093135,3.595167166947302,3.229445471606373,2.2559418195298675,0.902376727811947
0,1,4398,43612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.14462604639509,2.2559418195298675,0.0,1.804753455623894,4.313761482582011,2.2559418195298675,1.804753455623894,4.163555892465097,0.0,0.0,2.2559418195298675,1.804753455623894,0.0,3.9819336762295494,1.3535650917179205,3.494028940438989,3.494028940438989,0.0
0,1,4399,43403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.470553622243554,2.273205116776469,3.213562926457997,3.363630138886881,3.35281654657853,0.0,0.0,2.9180288326581225,2.4458202583072923,0.0,0.0,3.330844713972078,0.0,2.8513394772340677,1.6694022235568269,0.0,1.7470144702194945,0.0
0,1,4400,43402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.89070511021083,3.14462604639509,0.0,0.0,4.0898371160756675,0.0,0.0,4.085343948937304,0.0,0.0,0.0,0.0,0.0,4.181810442940447,2.2559418195298675,2.7952231523511912,4.370979485507825,2.2559418195298675
1,0,4401,10027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.563380281690141,4.111027246485976,2.7952231523511912,2.7952231523511912,3.599999999993234,3.6956484204923896,3.646923261190681,3.7464788732394365,2.2559418195298675,4.152144177779623,3.6639291853692852,3.6108091402021167,3.7472003032185874,3.8461532004509498,3.646923261190681,3.6222222222154143,4.052586207771953,3.0801415455835737
0,1,4402,43614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.404366971434476,2.7952231523511912,0.0,0.0,4.2150235750416645,3.0957281871356415,0.0,3.937233318100067,0.0,0.0,3.0406813812228357,0.0,2.0964173642633934,3.6108091402021167,2.0964173642633934,2.6033969139963222,3.0605707431875158,0.0
1,0,4403,90066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.9487179484463266,4.091052293422792,4.180936899181399,2.782337039261378,3.925925564206782,3.833255135236924,1.804753455623894,3.9374999819379717,2.2559418195298675,1.804753455623894,3.0801415455835737,0.0,3.63712818684235,4.502877363106387,4.382818854322935,3.8620688583416127,4.338994856660538,0.0
1,0,4404,57106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5494505494505493,2.517241309454801,4.052817823136281,3.1774897380623472,3.1610169491525424,3.232558139514712,1.804753455623894,3.4539007092198584,2.2805110359171263,3.3388044471136538,2.343749989248793,3.494028940438989,2.7618954487198293,2.9399999999997246,2.617647055206903,2.740740740740741,3.3747714155143433,3.0957281871356415
1,0,4405,98103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9908943128549716,3.800851726528544,4.173505558892067,3.494028940438989,4.249712152869914,4.502877363106387,3.14462604639509,4.588064747949566,2.2559418195298675,4.173505558892067,1.804753455623894,3.494028940438989,4.643592280703462,4.370979485507825,3.864448698519997,4.643592280703462,3.8952718549659298,0.0
1,0,4406,80013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.149532710280374,4.148148148148113,4.080284774615794,3.4443741794882508,3.875,4.368372146039897,0.4511883639059735,4.2375,4.389093490422669,4.586937419898282,3.5499999998659826,3.566479684359927,4.3577002121997905,4.277690513235408,4.025477707006369,3.975,4.705707433794428,3.6108091402021167
1,0,4407,02143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.583333333332531,2.4999846394691168,3.595167166947302,3.3915722425993344,3.1744186046511627,3.4583314056916397,2.2559418195298675,3.6818181818181817,2.7278461401317626,1.3535650917179205,2.493803119558334,2.2559418195298675,3.47119588532843,3.3928569712962577,2.954539986860098,3.1296296296296036,3.566479684359927,3.14462604639509
0,1,4408,19033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4727272727272567,3.4871794869396133,3.714273189657702,3.5348837209081743,3.4113475177304964,3.892856946013601,4.091052293422792,4.11660777385159,3.3747714155143433,3.760715138661241,3.130434782605467,3.74468085106171,3.777700712987113,4.0,3.111111109816454,3.6290322580645156,4.399999999833894,4.1761293700248
1,0,4409,65023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.705744604113112,3.242254258509025,4.214930536061732,3.1920679930346676,3.8035714285714186,4.180936899181399,0.0,3.5333332795207384,0.0,1.804753455623894,3.7848630022727514,2.4458202583072923,1.7470144702194945,3.830471421067889,3.7848630022727514,3.6666646229019793,2.7952231523511912,0.4511883639059735
1,0,4410,40475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.1824871634870564,2.2559418195298675,3.3388044471136538,1.804753455623894,4.080284774615794,3.14462604639509,0.0,4.289341365640334,2.2559418195298675,1.804753455623894,2.0964173642633934,0.0,1.804753455623894,0.0,3.566479684359927,3.4207665538756897,3.0605707431875158,0.0
1,0,4411,92122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5174825174825175,3.4565217391304346,4.599998592849325,4.191489361699754,3.794642857142857,3.739126637204065,1.3535650917179205,4.038961038961039,3.8946932386379816,4.546410233552938,3.7857140942884557,4.499999998127371,3.6521702037807144,3.9919354838709675,3.6375,3.8452380952380953,4.255813953461814,2.231483069139705
1,0,4412,16802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5769224764193837,3.0957281871356415,2.50410333533524,2.0964173642633934,3.4722222207772924,3.3563879454116856,0.0,3.3414634145649162,0.0,0.0,1.0482086821316967,0.0,2.2805110359171263,3.6314168434998257,2.793059493905334,3.2857141195711126,3.242254258509025,3.3388044471136538
1,0,4413,37130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1824871634870564,1.804753455623894,0.0,0.0,4.2150235750416645,1.804753455623894,0.0,3.96708101180392,2.2559418195298675,1.804753455623894,1.3535650917179205,0.0,1.804753455623894,3.494028940438989,1.3535650917179205,3.2307239675492623,1.3535650917179205,2.2559418195298675
1,0,4414,40504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4516128743758796,2.8928116186876673,3.4207665538756897,3.6501058698770867,3.1842105263157894,3.6314168434998257,0.0,2.8444444444390986,2.782337039261378,1.804753455623894,3.166602068239198,1.804753455623894,1.9476359274829649,3.184210525916684,3.1996050886269227,3.285714283222873,3.864448698519997,2.782337039261378
